A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Capecitabine,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cycloheximide,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Fotemustine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Methoxsalen,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Diphenhydramine,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Lomeguatrib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Lintuzumab,Neratinib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Pemetrexed,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Doxorubicin,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Epirubicin,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Cetuximab,Lenalidomide,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Cetuximab,Rosiglitazone,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Cetuximab,Anastrozole,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Carvedilol,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Cetuximab,Ixabepilone,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Axitinib,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Cetuximab,Bortezomib,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Lintuzumab,Vorinostat,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Temozolomide,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Genistein,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Vorinostat,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Phenoxodiol,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Theophylline,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Propranolol,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Cetuximab,Toremifene,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Cetuximab,Carboplatin,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Lintuzumab,Dacarbazine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Enalapril,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Lintuzumab,Everolimus,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Etodolac,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Cetuximab,Olaparib,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Cetuximab,Emodin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Phenoxodiol,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Lansoprazole,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Cetuximab,Dasatinib,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Cetuximab,Dexamethasone,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Cetuximab,Chlorambucil,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Letrozole,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Idarubicin,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Cetuximab,Romidepsin,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,2-Deoxyinosine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Cediranib,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Cetuximab,NU6140,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Chenodeoxycholic acid,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Lintuzumab,Prednisone,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Erlotinib,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Lomustine,0.60653066,1.00E-50,1.00E-50,0.60653066,0.60653066,N
Cetuximab,Carmustine,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Tamoxifen,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Vitamin D2,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Cetuximab,Procainamide,0.60653066,1.00E-50,1.00E-50,0.60653066,0.60653066,N
Cetuximab,Bexarotene,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Cetuximab,ABT-751,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Decitabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Lintuzumab,Busulfan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Sirolimus,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Discodermolide,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Zibotentan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Irinotecan,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Topotecan,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cetuximab,Mitomycin,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Fludarabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Zoledronic acid,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Cetuximab,Tretinoin,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Cetuximab,AEE788,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Oxaliplatin,0.60653066,1.00E-50,1.00E-50,0.60653066,0.60653066,N
Cetuximab,Arsenic trioxide,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Cetuximab,O6-benzylguanine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Trimidox,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Valproic Acid,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Cetuximab,Exemestane,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,2-Methoxyestradiol,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Lapatinib,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Cetuximab,Abiraterone,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Clofarabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Fotemustine,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Neratinib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Dacarbazine,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Cetuximab,Midostaurin,0.60653066,1.00E-50,1.00E-50,0.60653066,0.60653066,N
Lintuzumab,SCH 900776,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Perifosine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Pregabalin,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Cetuximab,Aminophylline,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Lintuzumab,Midostaurin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Sodium butyrate,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,SC144,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Taxane,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Gemcitabine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Busulfan,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Cisplatin,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Cetuximab,Metformin,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
LG100268,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Pazopanib,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Valproic Acid,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Vinorelbine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Lapatinib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Afatinib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Capecitabine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Enzastaurin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Dasatinib,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Midazolam,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Metformin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Mitomycin,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Diphenhydramine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Chenodeoxycholic acid,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Fotemustine,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cabazitaxel,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Diphenhydramine,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Oxycodone,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Letrozole,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cycloheximide,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
H-7,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Naloxone,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Peloruside A,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Sodium butyrate,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Sunitinib,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Trichostatin A,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Obatoclax,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Trabectedin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cisplatin,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Carmustine,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Dasatinib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Carmustine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Blebbistatin,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Perifosine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Arsenic trioxide,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Trifluridine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cycloheximide,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Sirolimus,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Monastrol,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cytarabine,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Pazopanib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Etoposide,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Lapatinib,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Vincristine,Cetuximab,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Taxane,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cisplatin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Letrozole,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Simvastatin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cycloheximide,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Carmustine,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Aclacinomycin A,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Sodium butyrate,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Tubacin,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Etoposide,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Tubacin,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Metformin,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Arsenic trioxide,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cyclophosphamide,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
H-7,Cetuximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Sunitinib,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Perifosine,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Vorinostat,Ibritumomab tiuxetan,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Prednisone,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Vorinostat,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cyclophosphamide,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cetuximab,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Arsenic trioxide,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
17-DMAG,Arsenic trioxide,1.00E-50,0.257015328,1.00E-50,1,0.257015328,P
2-Deoxyinosine,Fluorouracil,1.00E-50,0.260904973,1.00E-50,1,0.260904973,P
2-Deoxyinosine,Aflibercept,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Aldesleukin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Anakinra,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Interferon alfa-2a,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,L744832,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Peginterferon alfa-2b,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Romiplostim,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,Trientine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
2-Deoxyinosine,17-DMAG,1.00E-50,0.352280675,1.00E-50,0.352280675,0.352280675,N
2-Deoxyinosine,2-Methoxyestradiol,1.00E-50,0.299414958,1.00E-50,0.299414958,0.299414958,N
2-Deoxyinosine,Abiraterone,1.00E-50,0.360576382,1.00E-50,0.360576382,0.360576382,N
2-Deoxyinosine,ABT-737,1.00E-50,0.353250461,1.00E-50,0.353250461,0.353250461,N
2-Deoxyinosine,ABT-751,1.00E-50,0.445021695,1.00E-50,0.445021695,0.445021695,N
2-Deoxyinosine,AEE788,1.00E-50,0.382833329,1.00E-50,0.382833329,0.382833329,N
2-Deoxyinosine,Afatinib,1.00E-50,0.386931013,1.00E-50,0.386931013,0.386931013,N
2-Deoxyinosine,Aminophylline,1.00E-50,0.319703347,1.00E-50,0.319703347,0.319703347,N
2-Deoxyinosine,Anastrozole,1.00E-50,0.364222098,1.00E-50,0.364222098,0.364222098,N
2-Deoxyinosine,Arsenic trioxide,1.00E-50,0.203960476,1.00E-50,0.203960476,0.203960476,N
2-Deoxyinosine,Arzoxifene,1.00E-50,0.42776351,1.00E-50,0.42776351,0.42776351,N
2-Deoxyinosine,Axitinib,1.00E-50,0.546635126,1.00E-50,0.546635126,0.546635126,N
2-Deoxyinosine,Azacitidine,1.00E-50,0.398006842,1.00E-50,0.398006842,0.398006842,N
2-Deoxyinosine,Bexarotene,1.00E-50,0.376016717,1.00E-50,0.376016717,0.376016717,N
2-Deoxyinosine,Bortezomib,1.00E-50,0.438430348,1.00E-50,0.438430348,0.438430348,N
2-Deoxyinosine,Bosutinib,1.00E-50,0.383803379,1.00E-50,0.383803379,0.383803379,N
2-Deoxyinosine,Busulfan,1.00E-50,0.140774473,1.00E-50,0.140774473,0.140774473,N
2-Deoxyinosine,Cabazitaxel,1.00E-50,0.409989756,1.00E-50,0.409989756,0.409989756,N
2-Deoxyinosine,Canfosfamide,1.00E-50,0.313818909,1.00E-50,0.313818909,0.313818909,N
2-Deoxyinosine,Capecitabine,1.00E-50,0.45416377,1.00E-50,0.45416377,0.45416377,N
2-Deoxyinosine,Carboplatin,1.00E-50,0.271632983,1.00E-50,0.271632983,0.271632983,N
2-Deoxyinosine,Carmustine,1.00E-50,0.196346573,1.00E-50,0.196346573,0.196346573,N
2-Deoxyinosine,Carvedilol,1.00E-50,0.368673693,1.00E-50,0.368673693,0.368673693,N
2-Deoxyinosine,Cediranib,1.00E-50,0.475157169,1.00E-50,0.475157169,0.475157169,N
2-Deoxyinosine,Celecoxib,1.00E-50,0.222058019,1.00E-50,0.222058019,0.222058019,N
2-Deoxyinosine,Chenodeoxycholic acid,1.00E-50,0.445771451,1.00E-50,0.445771451,0.445771451,N
2-Deoxyinosine,Chlorambucil,1.00E-50,0.270756577,1.00E-50,0.270756577,0.270756577,N
2-Deoxyinosine,CI-1040,1.00E-50,0.348433755,1.00E-50,0.348433755,0.348433755,N
2-Deoxyinosine,Cisplatin,1.00E-50,0.31153038,1.00E-50,0.31153038,0.31153038,N
2-Deoxyinosine,Clofarabine,1.00E-50,0.334047291,1.00E-50,0.334047291,0.334047291,N
2-Deoxyinosine,Cyclophosphamide,1.00E-50,0.231708316,1.00E-50,0.231708316,0.231708316,N
2-Deoxyinosine,Dacarbazine,1.00E-50,0.146153269,1.00E-50,0.146153269,0.146153269,N
2-Deoxyinosine,Dasatinib,1.00E-50,0.363381001,1.00E-50,0.363381001,0.363381001,N
2-Deoxyinosine,Daunorubicin,1.00E-50,0.442729455,1.00E-50,0.442729455,0.442729455,N
2-Deoxyinosine,Decitabine,1.00E-50,0.43318546,1.00E-50,0.43318546,0.43318546,N
2-Deoxyinosine,Dexamethasone,1.00E-50,0.395369049,1.00E-50,0.395369049,0.395369049,N
2-Deoxyinosine,Diphenhydramine,1.00E-50,0.305303782,1.00E-50,0.305303782,0.305303782,N
2-Deoxyinosine,Discodermolide,1.00E-50,0.510505693,1.00E-50,0.510505693,0.510505693,N
2-Deoxyinosine,Docetaxel,1.00E-50,0.542990466,1.00E-50,0.542990466,0.542990466,N
2-Deoxyinosine,Doxorubicin,1.00E-50,0.364542925,1.00E-50,0.364542925,0.364542925,N
2-Deoxyinosine,Emodin,1.00E-50,0.438752177,1.00E-50,0.438752177,0.438752177,N
2-Deoxyinosine,Enalapril,1.00E-50,0.471786145,1.00E-50,0.471786145,0.471786145,N
2-Deoxyinosine,Enzastaurin,1.00E-50,0.346518159,1.00E-50,0.346518159,0.346518159,N
2-Deoxyinosine,Epirubicin,1.00E-50,0.446715015,1.00E-50,0.446715015,0.446715015,N
2-Deoxyinosine,Erlotinib,1.00E-50,0.393663162,1.00E-50,0.393663162,0.393663162,N
2-Deoxyinosine,Etodolac,1.00E-50,0.413161205,1.00E-50,0.413161205,0.413161205,N
2-Deoxyinosine,Etoposide,1.00E-50,0.317210953,1.00E-50,0.317210953,0.317210953,N
2-Deoxyinosine,Everolimus,1.00E-50,0.241732652,1.00E-50,0.241732652,0.241732652,N
2-Deoxyinosine,Exemestane,1.00E-50,0.429759581,1.00E-50,0.429759581,0.429759581,N
2-Deoxyinosine,Fenretinide,1.00E-50,0.27378978,1.00E-50,0.27378978,0.27378978,N
2-Deoxyinosine,Fludarabine,1.00E-50,0.588577107,1.00E-50,0.588577107,0.588577107,N
2-Deoxyinosine,Fotemustine,1.00E-50,0.349625737,1.00E-50,0.349625737,0.349625737,N
2-Deoxyinosine,Fulvestrant,1.00E-50,0.268714353,1.00E-50,0.268714353,0.268714353,N
2-Deoxyinosine,Gefitinib,1.00E-50,0.25328448,1.00E-50,0.25328448,0.25328448,N
2-Deoxyinosine,Gemcitabine,1.00E-50,0.500237736,1.00E-50,0.500237736,0.500237736,N
2-Deoxyinosine,Genistein,1.00E-50,0.461176204,1.00E-50,0.461176204,0.461176204,N
2-Deoxyinosine,Idarubicin,1.00E-50,0.51224843,1.00E-50,0.51224843,0.51224843,N
2-Deoxyinosine,Imatinib,1.00E-50,0.320280786,1.00E-50,0.320280786,0.320280786,N
2-Deoxyinosine,Irinotecan,1.00E-50,0.474751379,1.00E-50,0.474751379,0.474751379,N
2-Deoxyinosine,Ixabepilone,1.00E-50,0.394756131,1.00E-50,0.394756131,0.394756131,N
2-Deoxyinosine,Ketoconazole,1.00E-50,0.446828901,1.00E-50,0.446828901,0.446828901,N
2-Deoxyinosine,Lansoprazole,1.00E-50,0.394206253,1.00E-50,0.394206253,0.394206253,N
2-Deoxyinosine,Lapatinib,1.00E-50,0.321291277,1.00E-50,0.321291277,0.321291277,N
2-Deoxyinosine,Lenalidomide,1.00E-50,0.452536248,1.00E-50,0.452536248,0.452536248,N
2-Deoxyinosine,Letrozole,1.00E-50,0.30145789,1.00E-50,0.30145789,0.30145789,N
2-Deoxyinosine,Leucovorin,1.00E-50,0.392058238,1.00E-50,0.392058238,0.392058238,N
2-Deoxyinosine,LG100268,1.00E-50,0.381414246,1.00E-50,0.381414246,0.381414246,N
2-Deoxyinosine,Linifanib,1.00E-50,0.320506686,1.00E-50,0.320506686,0.320506686,N
2-Deoxyinosine,Lomeguatrib,1.00E-50,0.362949393,1.00E-50,0.362949393,0.362949393,N
2-Deoxyinosine,Lomustine,1.00E-50,0.37024112,1.00E-50,0.37024112,0.37024112,N
2-Deoxyinosine,Lonafarnib,1.00E-50,0.296784302,1.00E-50,0.296784302,0.296784302,N
2-Deoxyinosine,Melphalan,1.00E-50,0.424363487,1.00E-50,0.424363487,0.424363487,N
2-Deoxyinosine,Metformin,1.00E-50,0.222038059,1.00E-50,0.222038059,0.222038059,N
2-Deoxyinosine,Methoxsalen,1.00E-50,0.347285611,1.00E-50,0.347285611,0.347285611,N
2-Deoxyinosine,Midazolam,1.00E-50,0.38213991,1.00E-50,0.38213991,0.38213991,N
2-Deoxyinosine,Midostaurin,1.00E-50,0.167569989,1.00E-50,0.167569989,0.167569989,N
2-Deoxyinosine,Mitomycin,1.00E-50,0.317391635,1.00E-50,0.317391635,0.317391635,N
2-Deoxyinosine,Mitoxantrone,1.00E-50,0.383571588,1.00E-50,0.383571588,0.383571588,N
2-Deoxyinosine,Naloxone,1.00E-50,0.399776776,1.00E-50,0.399776776,0.399776776,N
2-Deoxyinosine,Neratinib,1.00E-50,0.212262621,1.00E-50,0.212262621,0.212262621,N
2-Deoxyinosine,NU6140,1.00E-50,0.411614298,1.00E-50,0.411614298,0.411614298,N
2-Deoxyinosine,O6-benzylguanine,1.00E-50,0.50186873,1.00E-50,0.50186873,0.50186873,N
2-Deoxyinosine,Obatoclax,1.00E-50,0.331706318,1.00E-50,0.331706318,0.331706318,N
2-Deoxyinosine,Octreotide,1.00E-50,0.572959247,1.00E-50,0.572959247,0.572959247,N
2-Deoxyinosine,Olaparib,1.00E-50,0.494734962,1.00E-50,0.494734962,0.494734962,N
2-Deoxyinosine,Oxaliplatin,1.00E-50,0.456462292,1.00E-50,0.456462292,0.456462292,N
2-Deoxyinosine,Oxycodone,1.00E-50,0.386245875,1.00E-50,0.386245875,0.386245875,N
2-Deoxyinosine,Paclitaxel,1.00E-50,0.436278264,1.00E-50,0.436278264,0.436278264,N
2-Deoxyinosine,Pazopanib,1.00E-50,0.217653525,1.00E-50,0.217653525,0.217653525,N
2-Deoxyinosine,Peloruside A,1.00E-50,0.394919973,1.00E-50,0.394919973,0.394919973,N
2-Deoxyinosine,Pemetrexed,1.00E-50,0.433639986,1.00E-50,0.433639986,0.433639986,N
2-Deoxyinosine,Perifosine,1.00E-50,0.17584208,1.00E-50,0.17584208,0.17584208,N
2-Deoxyinosine,Phenoxodiol,1.00E-50,0.346972045,1.00E-50,0.346972045,0.346972045,N
2-Deoxyinosine,Plitidepsin,1.00E-50,0.368026392,1.00E-50,0.368026392,0.368026392,N
2-Deoxyinosine,Prednisone,1.00E-50,0.250917927,1.00E-50,0.250917927,0.250917927,N
2-Deoxyinosine,Pregabalin,1.00E-50,0.422704775,1.00E-50,0.422704775,0.422704775,N
2-Deoxyinosine,Procainamide,1.00E-50,0.338427443,1.00E-50,0.338427443,0.338427443,N
