pathway_name,drug,logFC,kegg_pathway_ID
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Geldanamycin,-0.190151877,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Everolimus,-0.422871179,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Vinorelbine,-0.302777835,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Sunitinib,-0.24967871,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Mitoxantrone,0.250473248,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,sirolimus,-0.159736745,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Vorinostat,-0.150648238,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Sirolimus,-0.159736745,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,sunitinib,-0.24967871,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,ruxolitinib,-0.257594395,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Vinblastine,-0.361549693,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,everolimus,-0.422871179,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,crizotinib,-0.295316859,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,Cediranib,-0.284888326,hsa03420
KEGG_NUCLEOTIDE_EXCISION_REPAIR,vorinostat,-0.150648238,hsa03420
KEGG_O_GLYCAN_BIOSYNTHESIS,Obatoclax,-0.224219168,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,Tipifarnib,-0.298622717,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,Fludarabine,0.318861823,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,imatinib,0.219325166,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,Temozolomide,0.273239983,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,sunitinib,-0.317715402,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,Imatinib,0.219325166,hsa00512
KEGG_O_GLYCAN_BIOSYNTHESIS,Sunitinib,-0.317715402,hsa00512
KEGG_OLFACTORY_TRANSDUCTION,Daunorubicin,0.232688565,hsa04740
KEGG_OLFACTORY_TRANSDUCTION,Doxorubicin,0.277797183,hsa04740
KEGG_OLFACTORY_TRANSDUCTION,vorinostat,0.129938149,hsa04740
KEGG_OLFACTORY_TRANSDUCTION,Linifanib,0.496175597,hsa04740
KEGG_OLFACTORY_TRANSDUCTION,Vorinostat,0.129938149,hsa04740
KEGG_ONE_CARBON_POOL_BY_FOLATE,Enalapril,0.396856866,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,vorinostat,-0.42908306,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,vemurafenib,0.359339334,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Imatinib,-0.353531502,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Afatinib,0.447346306,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Propranolol,-0.343953251,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,afatinib,0.447346306,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,imatinib,-0.353531502,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,MK-2206,-0.342829197,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,everolimus,-0.595603985,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Bosutinib,-0.492088734,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Everolimus,-0.595603985,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Mitoxantrone,0.332719032,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Epirubicin,0.316520119,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,ruxolitinib,-0.252347786,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,crizotinib,-0.329399879,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Daunorubicin,0.278121751,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Vinblastine,-0.346939628,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Vorinostat,-0.42908306,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,bosutinib,-0.492088734,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,Cediranib,-0.511545873,hsa00670
KEGG_ONE_CARBON_POOL_BY_FOLATE,belinostat,-0.392516902,hsa00670
KEGG_OOCYTE_MEIOSIS,sirolimus,-0.090809459,hsa04114
KEGG_OOCYTE_MEIOSIS,Enzastaurin,-0.157993523,hsa04114
KEGG_OOCYTE_MEIOSIS,Sirolimus,-0.090809459,hsa04114
KEGG_OOCYTE_MEIOSIS,Geldanamycin,-0.108830718,hsa04114
KEGG_OOCYTE_MEIOSIS,Temozolomide,0.151725707,hsa04114
KEGG_OOCYTE_MEIOSIS,palbociclib,-0.214116202,hsa04114
KEGG_OOCYTE_MEIOSIS,Chlorambucil,-0.115272439,hsa04114
KEGG_OOCYTE_MEIOSIS,nilotinib,-0.264789607,hsa04114
KEGG_OOCYTE_MEIOSIS,Fenretinide,-0.118744169,hsa04114
KEGG_OTHER_GLYCAN_DEGRADATION,pazopanib,-0.320755879,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,crizotinib,-0.481680662,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Pazopanib,-0.320755879,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Sunitinib,-0.346725861,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Mitoxantrone,0.502124328,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,afatinib,0.338815226,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,vemurafenib,0.26734487,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Epirubicin,0.358069532,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Afatinib,0.338815226,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,sunitinib,-0.346725861,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Doxorubicin,0.298117933,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,everolimus,-0.386270455,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Vinblastine,-0.278467992,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Cediranib,-0.55086812,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Everolimus,-0.386270455,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Daunorubicin,0.26356919,hsa00511
KEGG_OTHER_GLYCAN_DEGRADATION,Vinorelbine,-0.277678224,hsa00511
KEGG_OXIDATIVE_PHOSPHORYLATION,Bosutinib,0.439195853,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,vorinostat,0.099894265,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Daunorubicin,0.271183268,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,nilotinib,-0.369962108,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,bosutinib,0.439195853,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Epirubicin,0.278864688,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Obatoclax,-0.258490281,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Vinblastine,-0.312372824,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Vorinostat,0.099894265,hsa00190
KEGG_OXIDATIVE_PHOSPHORYLATION,Mitoxantrone,0.408972955,hsa00190
KEGG_P53_SIGNALING_PATHWAY,afatinib,0.16714795,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Naloxone,0.198786754,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Sunitinib,0.213486323,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Irinotecan,0.225801649,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Daunorubicin,-0.217391154,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Afatinib,0.16714795,hsa04115
KEGG_P53_SIGNALING_PATHWAY,sunitinib,0.213486323,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Clofarabine,0.213289634,hsa04115
KEGG_P53_SIGNALING_PATHWAY,Midostaurin,0.192381678,hsa04115
KEGG_P53_SIGNALING_PATHWAY,midostaurin,0.192381678,hsa04115
KEGG_PANCREATIC_CANCER,Vinorelbine,0.162186848,hsa05212
KEGG_PANCREATIC_CANCER,Fenretinide,0.145966227,hsa05212
KEGG_PANCREATIC_CANCER,Toremifene,-0.13276976,hsa05212
KEGG_PANCREATIC_CANCER,Epirubicin,-0.133169836,hsa05212
KEGG_PANCREATIC_CANCER,Vinblastine,0.115346929,hsa05212
KEGG_PANCREATIC_CANCER,Daunorubicin,-0.072837923,hsa05212
KEGG_PANCREATIC_CANCER,Imatinib,0.225000893,hsa05212
KEGG_PANCREATIC_CANCER,imatinib,0.225000893,hsa05212
KEGG_PANCREATIC_CANCER,toremifene,-0.13276976,hsa05212
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,vorinostat,-0.103730863,hsa00770
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,belinostat,-0.34042344,hsa00770
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,Vorinostat,-0.103730863,hsa00770
KEGG_PARKINSONS_DISEASE,Obatoclax,-0.289879238,hsa05012
KEGG_PARKINSONS_DISEASE,Daunorubicin,0.280648775,hsa05012
KEGG_PARKINSONS_DISEASE,Vinorelbine,-0.219751752,hsa05012
KEGG_PARKINSONS_DISEASE,Bosutinib,0.365803727,hsa05012
KEGG_PARKINSONS_DISEASE,Epirubicin,0.295861581,hsa05012
KEGG_PARKINSONS_DISEASE,Geldanamycin,-0.098059627,hsa05012
KEGG_PARKINSONS_DISEASE,bosutinib,0.365803727,hsa05012
KEGG_PARKINSONS_DISEASE,Mitoxantrone,0.382605344,hsa05012
KEGG_PARKINSONS_DISEASE,Vinblastine,-0.282769839,hsa05012
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,sorafenib,-0.184080112,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Tamoxifen,-0.135320032,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Vinblastine,0.227708788,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Irinotecan,-0.334577723,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,dasatinib,-0.240545252,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,erlotinib,0.285635514,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,afatinib,-0.233941116,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Sorafenib,-0.184080112,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Dasatinib,-0.240545252,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Vorinostat,0.086889098,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Vinorelbine,0.197078015,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Afatinib,-0.233941116,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Erlotinib,0.285635514,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,tamoxifen,-0.135320032,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Carvedilol,-0.206928101,hsa05130
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,vorinostat,0.086889098,hsa05130
KEGG_PATHWAYS_IN_CANCER,Carvedilol,-0.070820688,hsa05200
KEGG_PATHWAYS_IN_CANCER,crizotinib,0.157210592,hsa05200
KEGG_PATHWAYS_IN_CANCER,Epirubicin,-0.1067722,hsa05200
KEGG_PATHWAYS_IN_CANCER,imatinib,0.14696625,hsa05200
KEGG_PATHWAYS_IN_CANCER,Daunorubicin,-0.069447522,hsa05200
KEGG_PATHWAYS_IN_CANCER,Imatinib,0.14696625,hsa05200
KEGG_PATHWAYS_IN_CANCER,Obatoclax,0.146881217,hsa05200
KEGG_PATHWAYS_IN_CANCER,Vinblastine,0.12840896,hsa05200
KEGG_PATHWAYS_IN_CANCER,Mitoxantrone,-0.112168677,hsa05200
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,Cediranib,-0.564171528,hsa00040
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,everolimus,-0.342806531,hsa00040
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,Vinblastine,-0.295558816,hsa00040
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,Everolimus,-0.342806531,hsa00040
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Vinblastine,-0.227123717,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,ruxolitinib,-0.273163263,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Doxorubicin,0.206552879,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Clofarabine,-0.324624882,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Vorinostat,0.082353245,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Daunorubicin,0.228932617,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Epirubicin,0.339390827,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,vorinostat,0.082353245,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Exemestane,0.284377266,hsa00030
KEGG_PENTOSE_PHOSPHATE_PATHWAY,Mitoxantrone,0.362905954,hsa00030
KEGG_PEROXISOME,ruxolitinib,-0.310880326,hsa04146
KEGG_PEROXISOME,vorinostat,0.078129553,hsa04146
KEGG_PEROXISOME,Mitoxantrone,0.345594258,hsa04146
KEGG_PEROXISOME,ixazomib,-0.288476001,hsa04146
KEGG_PEROXISOME,Cediranib,-0.400631047,hsa04146
KEGG_PEROXISOME,Vorinostat,0.078129553,hsa04146
KEGG_PEROXISOME,Daunorubicin,0.206337109,hsa04146
KEGG_PEROXISOME,Enzastaurin,-0.253741892,hsa04146
KEGG_PEROXISOME,crizotinib,-0.333369057,hsa04146
KEGG_PEROXISOME,Geldanamycin,-0.128733304,hsa04146
KEGG_PEROXISOME,Everolimus,-0.383732695,hsa04146
KEGG_PEROXISOME,Vinblastine,-0.31231474,hsa04146
KEGG_PEROXISOME,Vinorelbine,-0.237527037,hsa04146
KEGG_PEROXISOME,everolimus,-0.383732695,hsa04146
KEGG_PEROXISOME,nilotinib,-0.310221719,hsa04146
KEGG_PEROXISOME,Clofarabine,-0.280024788,hsa04146
KEGG_PHENYLALANINE_METABOLISM,vorinostat,-0.181023795,hsa00360
KEGG_PHENYLALANINE_METABOLISM,Vorinostat,-0.181023795,hsa00360
KEGG_PHENYLALANINE_METABOLISM,ixazomib,-0.309125088,hsa00360
KEGG_PHENYLALANINE_METABOLISM,Daunorubicin,0.191656612,hsa00360
KEGG_PHENYLALANINE_METABOLISM,Procainamide,0.449269639,hsa00360
KEGG_PHENYLALANINE_METABOLISM,Genistein,-0.223376117,hsa00360
KEGG_PHENYLALANINE_METABOLISM,Vinblastine,-0.177939327,hsa00360
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Everolimus,0.293527103,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,everolimus,0.293527103,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Vorinostat,0.146949299,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Mitoxantrone,-0.184540605,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Daunorubicin,-0.094338087,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,belinostat,0.252551677,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Vinorelbine,0.165380191,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,Erlotinib,0.202285466,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,erlotinib,0.202285466,hsa04070
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,vorinostat,0.146949299,hsa04070
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Decitabine,0.331458406,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,ABT-751,-0.358145212,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,ABT-737,-0.317990398,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,ruxolitinib,-0.234642803,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Vinblastine,-0.253343062,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Mitoxantrone,0.343895735,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Vinorelbine,-0.319158899,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Cediranib,-0.386948833,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Capecitabine,0.29442672,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,crizotinib,-0.434370338,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,vorinostat,0.128477833,hsa00860
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,Vorinostat,0.128477833,hsa00860
KEGG_PPAR_SIGNALING_PATHWAY,Sunitinib,0.299683097,hsa03320
KEGG_PPAR_SIGNALING_PATHWAY,Clofarabine,-0.246156297,hsa03320
KEGG_PPAR_SIGNALING_PATHWAY,Tubacin,0.241980488,hsa03320
KEGG_PPAR_SIGNALING_PATHWAY,sunitinib,0.299683097,hsa03320
KEGG_PPAR_SIGNALING_PATHWAY,Simvastatin,0.120908543,hsa03320
KEGG_PPAR_SIGNALING_PATHWAY,Mitoxantrone,0.28336568,hsa03320
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Vorinostat,-0.219331384,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Vinorelbine,-0.452683675,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Cediranib,-0.3354683,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Vinblastine,-0.377267122,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,vorinostat,-0.219331384,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Enalapril,0.40258321,hsa00120
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,Procainamide,0.632738129,hsa00120
KEGG_PRIMARY_IMMUNODEFICIENCY,ixazomib,0.355426492,hsa05340
KEGG_PRIMARY_IMMUNODEFICIENCY,Epirubicin,0.264435739,hsa05340
KEGG_PRIMARY_IMMUNODEFICIENCY,gefitinib,-0.296413958,hsa05340
KEGG_PRIMARY_IMMUNODEFICIENCY,Gefitinib,-0.296413958,hsa05340
KEGG_PRION_DISEASES,tamoxifen,-0.193443316,hsa05020
KEGG_PRION_DISEASES,Vorinostat,0.239180508,hsa05020
KEGG_PRION_DISEASES,vorinostat,0.239180508,hsa05020
KEGG_PRION_DISEASES,Daunorubicin,0.171999666,hsa05020
KEGG_PRION_DISEASES,Dexamethasone,-0.088451672,hsa05020
KEGG_PRION_DISEASES,Geldanamycin,0.177606793,hsa05020
KEGG_PRION_DISEASES,belinostat,0.292903321,hsa05020
KEGG_PRION_DISEASES,Tamoxifen,-0.193443316,hsa05020
KEGG_PRION_DISEASES,Linifanib,0.354912553,hsa05020
KEGG_PRION_DISEASES,Mitoxantrone,0.296363816,hsa05020
KEGG_PRION_DISEASES,Enalapril,-0.26243518,hsa05020
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Epirubicin,-0.112804296,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Cediranib,-0.184846067,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Vinorelbine,-0.108025593,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Obatoclax,-0.168429209,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Tubacin,0.20196914,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Enzastaurin,-0.142120696,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,palbociclib,-0.165399363,hsa04914
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,Chlorambucil,-0.179300028,hsa04914
KEGG_PROPANOATE_METABOLISM,Vinblastine,-0.369569055,hsa00640
KEGG_PROPANOATE_METABOLISM,Erlotinib,-0.262035953,hsa00640
KEGG_PROPANOATE_METABOLISM,vemurafenib,0.240601848,hsa00640
KEGG_PROPANOATE_METABOLISM,Everolimus,-0.425290844,hsa00640
KEGG_PROPANOATE_METABOLISM,Vorinostat,0.13678448,hsa00640
KEGG_PROPANOATE_METABOLISM,alitretinoin,0.272203425,hsa00640
KEGG_PROPANOATE_METABOLISM,nilotinib,-0.396888222,hsa00640
KEGG_PROPANOATE_METABOLISM,Vinorelbine,-0.279598765,hsa00640
KEGG_PROPANOATE_METABOLISM,Cediranib,-0.378926824,hsa00640
KEGG_PROPANOATE_METABOLISM,Mitoxantrone,0.316911071,hsa00640
KEGG_PROPANOATE_METABOLISM,everolimus,-0.425290844,hsa00640
KEGG_PROPANOATE_METABOLISM,erlotinib,-0.262035953,hsa00640
KEGG_PROPANOATE_METABOLISM,vorinostat,0.13678448,hsa00640
KEGG_PROSTATE_CANCER,Mitoxantrone,-0.223111023,hsa05215
KEGG_PROSTATE_CANCER,vorinostat,0.043107193,hsa05215
KEGG_PROSTATE_CANCER,erlotinib,0.184132616,hsa05215
KEGG_PROSTATE_CANCER,axitinib,0.22565474,hsa05215
KEGG_PROSTATE_CANCER,midostaurin,0.185505737,hsa05215
KEGG_PROSTATE_CANCER,Midostaurin,0.185505737,hsa05215
KEGG_PROSTATE_CANCER,everolimus,0.23361232,hsa05215
KEGG_PROSTATE_CANCER,Axitinib,0.22565474,hsa05215
KEGG_PROSTATE_CANCER,Fenretinide,0.121853688,hsa05215
KEGG_PROSTATE_CANCER,Pazopanib,0.176972101,hsa05215
KEGG_PROSTATE_CANCER,Vorinostat,0.043107193,hsa05215
KEGG_PROSTATE_CANCER,Imatinib,0.198849378,hsa05215
KEGG_PROSTATE_CANCER,Everolimus,0.23361232,hsa05215
KEGG_PROSTATE_CANCER,Clofarabine,0.183461851,hsa05215
KEGG_PROSTATE_CANCER,Obatoclax,0.237416071,hsa05215
KEGG_PROSTATE_CANCER,sunitinib,0.175552026,hsa05215
KEGG_PROSTATE_CANCER,Sunitinib,0.175552026,hsa05215
KEGG_PROSTATE_CANCER,crizotinib,0.229133343,hsa05215
KEGG_PROSTATE_CANCER,ruxolitinib,0.140375435,hsa05215
KEGG_PROSTATE_CANCER,imatinib,0.198849378,hsa05215
KEGG_PROSTATE_CANCER,Doxorubicin,-0.11480725,hsa05215
KEGG_PROSTATE_CANCER,Vinblastine,0.1444509,hsa05215
KEGG_PROSTATE_CANCER,Erlotinib,0.184132616,hsa05215
KEGG_PROSTATE_CANCER,pazopanib,0.176972101,hsa05215
KEGG_PROSTATE_CANCER,Epirubicin,-0.205199709,hsa05215
KEGG_PROSTATE_CANCER,Simvastatin,-0.100515065,hsa05215
KEGG_PROSTATE_CANCER,Vinorelbine,0.190828072,hsa05215
KEGG_PROSTATE_CANCER,Daunorubicin,-0.162270536,hsa05215
KEGG_PROSTATE_CANCER,nilotinib,0.267298804,hsa05215
KEGG_PROTEASOME,Vinblastine,-0.279218863,hsa03050
KEGG_PROTEASOME,Everolimus,-0.561109156,hsa03050
KEGG_PROTEASOME,sorafenib,-0.332609332,hsa03050
KEGG_PROTEASOME,Irinotecan,-0.42994807,hsa03050
KEGG_PROTEASOME,everolimus,-0.561109156,hsa03050
KEGG_PROTEASOME,anastrozole,0.345679864,hsa03050
KEGG_PROTEASOME,Daunorubicin,0.169495023,hsa03050
KEGG_PROTEASOME,Vorinostat,-0.210936442,hsa03050
KEGG_PROTEASOME,vorinostat,-0.210936442,hsa03050
KEGG_PROTEASOME,Sorafenib,-0.332609332,hsa03050
KEGG_PROTEASOME,Anastrozole,0.345679864,hsa03050
KEGG_PROTEIN_EXPORT,sirolimus,0.217531962,hsa03060
KEGG_PROTEIN_EXPORT,Obatoclax,-0.324738883,hsa03060
KEGG_PROTEIN_EXPORT,Geldanamycin,0.22032473,hsa03060
KEGG_PROTEIN_EXPORT,Sirolimus,0.217531962,hsa03060
KEGG_PROTEIN_EXPORT,fulvestrant,0.393371827,hsa03060
KEGG_PROTEIN_EXPORT,Naloxone,0.343976781,hsa03060
KEGG_PROTEIN_EXPORT,Fulvestrant,0.393371827,hsa03060
KEGG_PROTEIN_EXPORT,Decitabine,0.411505942,hsa03060
KEGG_PROTEIN_EXPORT,Everolimus,-0.494465917,hsa03060
KEGG_PROTEIN_EXPORT,everolimus,-0.494465917,hsa03060
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Vorinostat,0.270018166,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Pazopanib,0.292871759,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Mitoxantrone,0.33161432,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Epirubicin,0.199313882,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Sorafenib,0.250513596,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,sorafenib,0.250513596,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ixazomib,-0.409647098,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,Daunorubicin,0.210296012,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,pazopanib,0.292871759,hsa04964
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,vorinostat,0.270018166,hsa04964
KEGG_PURINE_METABOLISM,Sirolimus,-0.083409164,hsa00230
KEGG_PURINE_METABOLISM,Mitoxantrone,0.20816217,hsa00230
KEGG_PURINE_METABOLISM,Temsirolimus,-0.17492667,hsa00230
KEGG_PURINE_METABOLISM,Geldanamycin,-0.115621552,hsa00230
KEGG_PURINE_METABOLISM,Afatinib,-0.145906698,hsa00230
KEGG_PURINE_METABOLISM,MK-2206,-0.17581084,hsa00230
KEGG_PURINE_METABOLISM,Daunorubicin,0.088498778,hsa00230
KEGG_PURINE_METABOLISM,ixazomib,-0.163716992,hsa00230
KEGG_PURINE_METABOLISM,Vinorelbine,-0.110923027,hsa00230
KEGG_PURINE_METABOLISM,afatinib,-0.145906698,hsa00230
KEGG_PURINE_METABOLISM,Everolimus,-0.178117887,hsa00230
KEGG_PURINE_METABOLISM,temsirolimus,-0.17492667,hsa00230
KEGG_PURINE_METABOLISM,nilotinib,-0.232306947,hsa00230
